IsCanceled,LeadTime,arrival_date,StaysInWeekendNights,StaysInWeekNights,PreviousCancellations,PreviousBookingsNotCanceled,ReservedRoomType,AssignedRoomType,BookingChanges,DepositType,CustomerType,ADR,TotalOfSpecialRequests
0,18,2016-07-03,1,0,0,0,A,A,0,No Deposit,Transient,151,1
0,15,2016-07-02,2,1,0,0,A,A,0,No Deposit,Transient,151,1
0,147,2016-06-28,2,5,0,0,A,A,0,No Deposit,Transient,106.25,2
0,128,2016-07-02,2,1,0,0,A,A,0,No Deposit,Transient,96.3,1
0,167,2016-07-03,2,0,0,0,A,A,0,No Deposit,Transient,77.03,0
0,69,2016-06-30,2,3,0,0,D,D,0,No Deposit,Transient,140.4,1
0,225,2016-06-28,2,5,0,0,D,D,0,No Deposit,Transient,103.46,0
0,11,2016-07-04,1,0,0,0,G,G,0,No Deposit,Transient,267,3
0,156,2016-07-02,2,1,0,0,A,A,0,No Deposit,Transient,96.3,2
0,25,2016-07-01,2,2,0,0,A,A,0,No Deposit,Transient,72.25,0
0,155,2016-06-28,2,5,0,0,D,D,0,No Deposit,Transient-Party,121.55,2
0,124,2016-07-03,2,0,0,0,A,A,0,No Deposit,Transient,90.9,1
0,25,2016-07-01,2,2,0,0,A,A,0,No Deposit,Transient,72.25,0
0,152,2016-07-01,2,2,0,0,A,A,0,No Deposit,Transient,80.75,1
0,62,2016-07-02,2,2,0,0,D,D,0,No Deposit,Transient,150.3,2
0,134,2016-07-02,2,2,0,0,A,A,0,No Deposit,Transient,93.08,2
0,45,2016-07-05,0,1,0,0,A,A,0,No Deposit,Transient,76.5,0
0,20,2016-07-05,0,1,0,0,A,A,0,No Deposit,Transient,160,1
0,172,2016-07-03,2,1,0,0,A,A,0,No Deposit,Transient-Party,96.3,2
0,134,2016-07-04,1,1,0,0,A,A,0,No Deposit,Transient,109.8,0
0,43,2016-07-03,2,1,0,0,A,A,0,No Deposit,Transient,107.1,1
0,6,2016-07-02,2,2,0,0,D,D,0,No Deposit,Transient,180,2
0,145,2016-07-03,2,1,0,0,D,D,0,No Deposit,Transient,131.7,1
0,60,2016-07-04,1,1,0,0,A,A,0,No Deposit,Transient,115.2,0
0,0,2016-07-02,2,2,0,0,A,K,0,No Deposit,Transient,151,1
0,47,2016-07-02,2,2,0,0,D,D,0,No Deposit,Transient,114.48,2
0,1,2016-07-04,1,1,0,0,A,A,0,No Deposit,Transient,139,1
0,1,2016-07-04,1,2,0,0,A,A,0,No Deposit,Transient,107.03,1
0,14,2016-07-06,0,1,0,0,E,E,0,No Deposit,Transient,143,0
0,20,2016-07-06,0,1,0,0,F,G,0,No Deposit,Transient,231,1
0,91,2016-07-06,0,1,0,0,A,A,0,No Deposit,Transient,114.3,0
0,28,2016-07-02,2,3,0,0,A,B,0,No Deposit,Transient,130.66,1
0,104,2016-07-03,2,2,0,0,A,A,0,No Deposit,Transient,114.3,1
0,59,2016-07-03,2,2,0,0,A,A,0,No Deposit,Transient,78.35,1
0,92,2016-07-04,1,2,0,0,B,B,0,No Deposit,Transient-Party,104.52,0
0,47,2016-07-03,2,2,0,0,A,A,0,No Deposit,Transient,107.1,1
0,47,2016-07-03,2,2,0,0,A,A,0,No Deposit,Transient,107.1,1
0,131,2016-07-04,1,2,0,0,A,A,2,No Deposit,Transient-Party,105.3,1
0,91,2016-07-03,2,2,0,0,A,A,0,No Deposit,Transient,103.5,0
0,9,2016-07-06,0,1,0,0,A,A,0,No Deposit,Transient,139,1
0,82,2016-07-01,2,4,0,0,D,D,0,No Deposit,Transient,146.7,2
0,22,2016-07-05,0,2,0,0,A,A,0,No Deposit,Transient,85,0
0,51,2016-07-03,2,2,0,0,A,E,1,No Deposit,Transient,150.3,3
0,132,2016-06-28,2,8,0,0,A,A,0,No Deposit,Transient,92.02,2
0,90,2016-07-05,0,3,0,0,A,D,0,No Deposit,Transient,130.5,1
0,37,2016-07-07,0,1,0,0,F,F,0,No Deposit,Transient,216.9,3
0,54,2016-07-04,1,3,0,0,A,A,0,No Deposit,Transient,161.1,0
0,25,2016-07-04,1,3,0,0,D,D,0,No Deposit,Transient,166,1
0,56,2016-07-03,2,3,0,0,A,A,0,No Deposit,Transient,119.7,2
0,19,2016-07-06,0,2,0,0,A,A,0,No Deposit,Transient,127.15,0
0,153,2016-07-03,2,3,0,0,A,A,0,No Deposit,Transient-Party,72.25,1
0,118,2016-07-01,2,5,0,0,A,A,0,No Deposit,Transient-Party,107.95,1
0,55,2016-07-07,0,1,0,0,A,A,0,No Deposit,Transient-Party,79,0
0,55,2016-07-07,0,1,0,0,A,A,0,No Deposit,Transient-Party,79,0
0,73,2016-07-01,2,5,0,0,D,D,0,No Deposit,Transient,117.64,1
0,55,2016-07-07,0,1,0,0,A,A,0,No Deposit,Transient,79,0
0,3,2016-07-08,0,1,0,0,A,D,0,No Deposit,Transient,118.15,0
0,4,2016-07-06,0,3,0,0,A,A,0,No Deposit,Transient,151,1
0,109,2016-07-04,1,4,0,0,A,A,0,No Deposit,Transient,97.75,0
0,88,2016-07-05,0,4,0,0,D,D,1,No Deposit,Transient,87.3,0
0,116,2016-07-07,0,2,0,0,A,A,2,No Deposit,Transient,125,0
0,121,2016-07-07,0,2,0,0,A,A,0,No Deposit,Transient,112.5,1
0,201,2016-07-06,0,3,0,0,A,A,0,No Deposit,Transient,72.08,0
0,146,2016-07-08,0,1,0,0,D,D,0,No Deposit,Transient-Party,146.7,2
0,148,2016-07-01,2,6,0,0,A,A,1,No Deposit,Transient-Party,113.69,3
0,0,2016-07-09,0,0,0,0,A,F,2,No Deposit,Transient,0,2
0,173,2016-07-08,0,1,0,0,F,F,1,No Deposit,Transient,177.3,2
0,173,2016-07-08,0,1,0,0,A,A,1,No Deposit,Transient,94.5,2
0,71,2016-07-06,0,3,0,0,A,A,0,No Deposit,Transient,85,0
0,93,2016-07-05,0,4,0,0,A,A,0,No Deposit,Transient,78.85,0
0,179,2016-07-04,1,4,0,0,A,A,0,No Deposit,Transient,66.76,1
0,17,2016-06-30,2,7,0,0,A,A,0,No Deposit,Transient,151,2
0,30,2016-07-08,0,1,0,0,A,A,0,No Deposit,Transient,135.9,1
0,44,2016-07-08,0,1,0,0,A,A,2,No Deposit,Transient,75,0
0,1,2017-06-20,0,1,0,1,A,D,0,No Deposit,Transient,65,1
0,6,2017-07-12,0,1,0,2,A,A,0,No Deposit,Transient,75,0
0,0,2016-07-08,0,1,0,0,A,D,0,No Deposit,Transient,157,0
0,19,2016-07-05,0,4,0,0,D,D,0,No Deposit,Transient,175,2
0,0,2016-07-06,0,3,0,0,A,A,1,No Deposit,Transient,145.67,0
0,0,2016-07-10,0,0,0,0,D,A,0,No Deposit,Transient,0,0
0,0,2016-07-09,0,1,0,0,A,A,0,No Deposit,Transient,139,0
0,91,2016-07-03,2,5,0,0,D,D,0,No Deposit,Transient,146.7,0
0,254,2016-07-09,0,1,0,0,B,A,0,No Deposit,Transient-Party,100.7,1
0,254,2016-07-09,0,1,0,0,B,A,0,No Deposit,Transient-Party,100.7,1
0,10,2016-07-06,0,4,0,0,E,E,0,No Deposit,Transient,183.43,2
0,179,2016-07-06,0,4,0,0,A,A,0,No Deposit,Transient,90.95,2
0,27,2016-07-08,0,2,0,0,A,A,0,No Deposit,Transient,151,1
0,166,2016-07-06,0,4,0,0,A,A,0,No Deposit,Transient,90.95,1
0,3,2016-07-09,0,1,0,0,A,A,0,No Deposit,Transient,139,1
0,44,2016-07-09,0,1,0,0,D,D,1,No Deposit,Transient,131.4,1
0,1,2016-07-06,0,4,0,0,D,D,0,No Deposit,Transient,189.5,0
0,131,2016-07-09,1,1,0,0,A,A,2,No Deposit,Transient,72.25,0
0,163,2016-07-07,1,3,0,0,A,A,0,No Deposit,Transient,99.45,1
0,177,2016-07-09,1,1,0,0,A,A,0,No Deposit,Transient-Party,96,0
0,177,2016-07-09,1,1,0,0,A,A,0,No Deposit,Transient-Party,96,0
0,77,2016-07-03,3,5,0,0,D,D,0,No Deposit,Transient,149.4,2
0,100,2016-07-06,1,4,0,0,A,D,2,No Deposit,Transient,98.83,2
0,80,2016-07-08,1,2,0,0,D,D,0,No Deposit,Transient,147.9,3
0,176,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient-Party,85.5,0
0,103,2016-07-06,1,4,0,0,A,A,0,No Deposit,Transient,78.2,0
0,178,2016-07-06,1,4,0,0,A,A,0,No Deposit,Transient,80.75,1
0,180,2016-07-10,1,0,0,0,A,A,0,No Deposit,Transient-Party,85.5,0
0,113,2016-07-05,1,5,0,0,D,A,0,No Deposit,Transient,92.94,0
0,75,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient,115.5,1
0,45,2016-07-10,1,0,0,0,D,D,0,No Deposit,Transient,146.7,2
0,51,2016-07-16,0,1,0,1,D,D,0,No Deposit,Transient,137.7,2
0,138,2016-07-05,1,5,0,0,A,A,0,No Deposit,Transient,102.25,0
0,176,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient-Party,85.5,0
0,141,2016-07-06,1,4,0,0,A,A,0,No Deposit,Transient-Party,107.95,0
0,5,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient,160,0
0,25,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient,85,0
0,150,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient-Party,96.9,0
0,110,2016-07-08,1,2,0,0,A,A,0,No Deposit,Transient,114.3,1
0,0,2016-07-10,2,0,0,0,A,A,0,No Deposit,Transient,103.18,0
0,94,2016-07-08,2,2,0,0,D,D,0,No Deposit,Transient,146.7,1
0,3,2016-07-10,2,0,0,0,A,A,0,No Deposit,Transient,136,0
0,125,2016-07-09,2,1,0,0,A,A,0,No Deposit,Transient,114.3,1
0,48,2016-07-09,2,1,0,0,A,A,0,No Deposit,Transient,115.5,2
0,7,2016-07-11,1,0,0,0,A,G,0,No Deposit,Transient,169,2
0,109,2016-07-06,2,4,0,0,A,D,3,No Deposit,Transient,105.21,4
0,22,2016-07-09,2,1,0,0,A,A,0,No Deposit,Transient,85,0
0,0,2016-07-08,2,2,0,0,G,G,0,No Deposit,Transient,265,0
0,0,2016-07-11,1,0,0,0,F,F,0,No Deposit,Transient,177,0
0,73,2016-07-12,0,1,0,0,A,A,0,No Deposit,Transient,105,1
0,57,2016-07-12,0,1,0,0,A,A,0,No Deposit,Transient,105.3,1
0,122,2016-07-09,2,2,0,0,A,A,0,No Deposit,Transient-Party,105.83,2
0,125,2016-07-12,0,1,0,0,F,F,0,No Deposit,Transient,177.3,0
0,90,2016-07-10,2,1,0,0,A,A,0,No Deposit,Transient,96.9,0
0,51,2016-07-09,2,2,0,0,D,D,0,No Deposit,Transient,154.35,1
0,147,2016-07-11,1,1,0,0,A,A,0,No Deposit,Transient,99,0
0,12,2016-07-11,1,1,0,0,A,A,0,No Deposit,Transient,145,1
0,13,2016-07-11,1,1,0,0,A,A,0,No Deposit,Transient,79,0
0,152,2016-07-11,1,1,0,0,A,A,2,No Deposit,Transient-Party,109,1
0,152,2016-07-11,1,1,0,0,A,A,2,No Deposit,Transient-Party,99,2
0,155,2016-07-08,2,3,0,0,A,A,0,No Deposit,Transient,72.25,0
0,159,2016-07-12,0,1,0,0,F,G,0,No Deposit,Transient,171.9,0
0,12,2016-07-10,2,1,0,0,A,A,0,No Deposit,Transient,139,1
0,17,2016-07-11,1,1,0,0,A,A,0,No Deposit,Transient,139,0
0,17,2016-07-11,1,1,0,0,D,D,0,No Deposit,Transient,187,0
0,131,2016-07-10,2,2,0,0,A,D,2,No Deposit,Transient,136.5,2
0,52,2016-07-12,0,2,0,0,D,E,1,No Deposit,Transient,137.7,1
0,86,2016-07-10,2,2,0,0,A,E,0,No Deposit,Transient,96.9,0
0,84,2016-07-13,0,1,0,0,D,D,0,No Deposit,Transient,137.7,0
0,76,2016-07-10,2,2,0,0,D,D,0,No Deposit,Transient,142.2,0
0,65,2016-07-12,0,2,0,0,D,A,0,No Deposit,Transient,139.5,0
0,7,2016-07-12,0,2,0,0,D,A,0,No Deposit,Transient,147.3,1
0,97,2016-07-12,0,2,0,0,A,D,1,No Deposit,Transient,121.5,1
0,64,2016-07-12,0,2,0,0,A,A,0,No Deposit,Transient,63.75,0
0,69,2016-07-11,1,2,0,0,E,E,1,No Deposit,Transient,140,3
0,283,2016-07-09,2,3,0,0,A,A,0,No Deposit,Transient,69.38,1
0,136,2016-07-12,0,2,0,0,A,A,0,No Deposit,Transient,94.5,0
0,143,2016-07-12,0,2,0,0,A,A,0,No Deposit,Transient,105.3,2
0,108,2016-07-10,2,2,0,0,A,A,0,No Deposit,Transient,72.25,0
0,110,2016-07-11,1,2,0,0,A,A,0,No Deposit,Transient,108.3,0
0,6,2016-07-11,1,2,0,0,A,D,1,No Deposit,Transient,169,2
0,9,2016-07-07,2,5,0,0,A,A,0,No Deposit,Transient,116.45,0
0,18,2016-07-11,1,2,0,0,A,A,0,No Deposit,Transient,110.46,1
0,7,2016-07-11,1,2,0,0,A,A,0,No Deposit,Transient,151,0
0,128,2016-07-11,1,2,0,0,D,A,2,No Deposit,Transient-Party,97.42,1
0,128,2016-07-11,1,2,0,0,A,D,3,No Deposit,Transient-Party,116.32,2
0,239,2016-07-12,0,2,0,0,A,A,0,No Deposit,Contract,107,1
0,94,2016-07-13,0,2,0,0,D,D,0,No Deposit,Transient,137.7,2
0,28,2016-07-14,0,1,0,0,A,A,0,No Deposit,Transient,67,0
0,52,2016-10-13,0,1,0,2,A,A,1,No Deposit,Transient,67,0
0,45,2016-11-28,1,0,0,4,A,A,1,No Deposit,Transient,67,0
0,55,2017-03-05,1,0,1,9,A,A,0,No Deposit,Transient,65,0
0,63,2016-08-18,0,1,0,1,A,A,1,No Deposit,Transient,67,0
0,64,2016-12-17,1,1,0,5,A,A,1,No Deposit,Transient,67,0
0,137,2016-07-12,0,3,0,0,A,A,0,No Deposit,Transient,105.3,1
0,113,2016-07-12,0,3,0,0,A,D,0,No Deposit,Transient,121.5,0
0,106,2016-07-11,1,3,0,0,D,D,0,No Deposit,Transient,139.95,2
0,57,2016-07-14,0,1,0,0,D,E,0,No Deposit,Transient,146.7,1
0,112,2016-07-13,0,2,0,0,D,D,0,No Deposit,Transient,137.7,2
0,2,2016-07-13,0,2,0,0,D,A,0,No Deposit,Transient,150,1
0,114,2016-07-11,1,3,0,0,A,A,0,No Deposit,Transient,81.26,0
0,154,2016-07-11,1,3,0,0,F,F,0,No Deposit,Transient,164.48,0
0,86,2016-07-09,2,4,0,0,D,D,1,No Deposit,Transient,139.6,0
0,7,2016-07-11,1,3,0,0,A,A,0,No Deposit,Transient,118.15,0
0,133,2016-07-12,0,3,0,0,A,A,0,No Deposit,Transient-Party,137.7,2
0,133,2016-07-12,0,3,0,0,A,D,0,No Deposit,Transient-Party,121.5,1
0,150,2016-07-11,1,3,0,0,D,A,0,No Deposit,Transient,109.23,0
0,4,2016-07-15,0,1,0,0,F,F,0,No Deposit,Transient,231,1
0,16,2016-07-14,0,2,0,0,A,A,0,No Deposit,Transient,160,1
0,95,2016-07-13,0,3,0,0,A,D,0,No Deposit,Transient,121.5,2
0,87,2016-07-09,2,5,0,0,F,F,0,No Deposit,Transient,181.16,2
0,138,2016-07-14,0,2,0,0,A,D,0,No Deposit,Transient-Party,121.5,1
0,107,2016-07-09,2,5,0,0,A,A,0,No Deposit,Transient,109.16,1
0,157,2016-07-14,0,2,0,0,A,D,0,No Deposit,Transient-Party,121.5,2
0,106,2016-07-08,2,6,0,0,A,A,0,No Deposit,Transient,72.25,2
0,92,2016-07-15,0,1,0,0,A,A,0,No Deposit,Transient,99.9,1
0,102,2016-07-08,2,6,0,0,A,A,1,No Deposit,Transient,99,1
0,138,2016-07-14,0,2,0,0,A,D,0,No Deposit,Transient-Party,130.5,1
0,86,2016-07-14,0,2,0,0,A,A,0,No Deposit,Transient,121.5,1
0,163,2016-07-14,0,3,0,0,A,A,0,No Deposit,Transient-Party,112,1
0,112,2016-07-15,0,2,0,0,A,D,0,No Deposit,Transient,121.5,2
0,149,2016-07-12,0,5,0,0,A,A,0,No Deposit,Transient,99.45,1
0,257,2016-07-16,0,1,0,0,B,B,0,No Deposit,Transient,90.5,0
0,70,2016-07-11,1,5,0,0,A,A,0,No Deposit,Transient,85,1
0,250,2016-07-11,1,5,0,0,E,E,0,No Deposit,Transient,114.75,1
0,70,2016-07-11,1,5,0,0,A,A,0,No Deposit,Transient,85,1
0,133,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient-Party,81.25,1
0,120,2016-07-14,0,3,0,0,A,A,0,No Deposit,Transient,129.5,1
0,133,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient-Party,72.25,1
0,162,2016-07-14,0,3,0,0,A,D,0,No Deposit,Transient-Party,112,1
0,180,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient,90.95,1
0,37,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient,135.9,2
0,103,2016-07-14,0,3,0,0,D,D,0,No Deposit,Transient,137.7,1
0,114,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient,89.25,0
0,84,2016-07-15,0,2,0,0,A,D,0,No Deposit,Transient,121.5,2
0,106,2016-07-13,0,4,0,0,A,A,0,No Deposit,Transient-Party,84.58,2
0,91,2016-07-13,0,4,0,0,D,A,0,No Deposit,Transient,118.8,1
0,158,2016-07-16,0,1,0,0,A,A,0,No Deposit,Transient,75.6,0
0,240,2016-07-13,1,4,0,0,A,A,0,No Deposit,Transient,90.95,0
0,165,2016-07-17,1,0,0,0,A,A,0,No Deposit,Transient,94.5,0
0,184,2016-07-16,1,1,0,0,A,B,1,No Deposit,Transient-Party,125,1
0,155,2016-07-10,3,5,0,0,F,F,1,No Deposit,Transient,218.03,2
0,70,2016-07-14,1,3,0,0,G,G,0,No Deposit,Transient,165.63,2
0,141,2016-07-16,1,1,0,0,A,D,0,No Deposit,Transient-Party,137.7,1
0,83,2016-07-14,1,3,0,0,A,A,0,No Deposit,Transient,105.3,2
0,1,2016-07-17,1,0,0,0,D,D,0,No Deposit,Transient,146,1
0,184,2016-07-16,1,1,0,0,A,D,1,No Deposit,Transient-Party,180,0
0,184,2016-07-16,1,1,0,0,A,B,0,No Deposit,Transient-Party,125,1
0,98,2016-07-16,1,1,0,0,A,D,0,No Deposit,Transient,121.5,2
0,111,2016-07-16,2,1,0,0,A,A,2,No Deposit,Transient,94.5,0
0,248,2016-07-17,2,0,0,0,B,B,0,No Deposit,Transient,90.25,1
0,130,2016-07-16,2,1,0,0,A,A,0,No Deposit,Transient,103.56,2
0,148,2016-07-15,2,2,0,0,D,D,0,No Deposit,Transient,130.05,3
0,278,2016-07-16,2,1,0,0,B,B,0,No Deposit,Contract,94.95,0
0,121,2016-07-16,2,1,0,0,A,A,0,No Deposit,Transient,105.3,1
0,80,2016-07-15,2,2,0,0,A,A,0,No Deposit,Transient,72.25,0
0,112,2016-07-11,3,5,0,0,A,A,0,No Deposit,Transient,95.63,1
0,175,2016-07-15,2,2,0,0,A,A,0,No Deposit,Transient,90.95,1
0,154,2016-07-16,2,1,0,0,F,F,0,No Deposit,Transient,189.9,1
0,0,2016-07-19,0,0,0,0,A,A,0,No Deposit,Transient,0,0
0,0,2016-07-19,0,1,0,0,A,A,0,No Deposit,Transient,0,0
0,112,2016-07-18,1,1,0,0,A,A,1,No Deposit,Transient,104.5,1
0,36,2016-07-20,0,0,0,0,F,F,1,No Deposit,Transient,0,3
0,32,2016-07-18,1,1,0,0,A,A,0,No Deposit,Transient-Party,105,1
0,32,2016-07-18,1,1,0,0,A,A,1,No Deposit,Transient-Party,85,0
0,143,2016-07-16,2,2,0,0,D,A,1,No Deposit,Transient,115.6,0
0,168,2016-07-18,1,1,0,0,D,A,0,No Deposit,Transient,91.45,0
0,100,2016-07-18,1,1,0,0,D,D,0,No Deposit,Transient,146.7,2
0,63,2016-07-18,1,1,0,0,D,D,0,No Deposit,Transient,137.7,2
0,117,2016-07-16,2,2,0,0,D,D,0,No Deposit,Transient,130.05,2
0,62,2016-07-17,2,1,0,0,A,A,0,No Deposit,Transient,105.3,1
0,156,2016-07-16,2,2,0,0,A,A,0,No Deposit,Transient-Party,68,1
0,141,2016-07-17,2,1,0,0,A,A,0,No Deposit,Transient-Party,105.3,2
0,92,2016-07-15,2,3,0,0,A,A,0,No Deposit,Transient,72.25,2
0,121,2016-07-17,2,1,0,0,A,A,0,No Deposit,Transient,121.5,2
0,0,2016-07-19,0,1,0,0,A,A,0,No Deposit,Transient,139,0
0,165,2016-07-18,1,1,0,0,D,D,0,No Deposit,Transient,142.2,2
0,3,2016-07-19,0,1,0,0,G,B,0,No Deposit,Transient,235.45,2
0,53,2016-07-18,1,1,0,0,A,A,0,No Deposit,Transient,114.3,0
0,168,2016-07-18,1,2,0,0,D,D,0,No Deposit,Transient-Party,112.8,1
0,187,2016-07-19,0,2,0,0,D,A,0,No Deposit,Transient,105.3,0
0,9,2016-07-14,2,5,0,0,D,D,0,No Deposit,Transient,160.29,1
0,124,2016-07-17,2,2,0,0,D,D,2,No Deposit,Transient,130.05,2
0,0,2016-07-20,0,1,0,0,A,A,0,No Deposit,Transient-Party,79,0
0,20,2016-07-19,0,2,0,0,A,A,0,No Deposit,Transient,91.63,1
0,5,2016-07-20,0,1,0,0,D,D,0,No Deposit,Transient,122,0
0,11,2016-09-20,0,1,0,1,A,A,0,No Deposit,Transient,94.71,1
0,56,2016-07-19,0,2,0,0,F,F,0,No Deposit,Transient,177.3,2
0,30,2016-07-15,2,4,0,0,A,A,1,No Deposit,Transient,119.1,1
0,179,2016-07-17,2,2,0,0,A,A,0,No Deposit,Transient,90.95,1
0,1,2016-07-20,0,1,0,0,F,F,0,No Deposit,Transient,191,2
0,179,2016-07-17,2,2,0,0,A,A,0,No Deposit,Transient,90.95,1
0,8,2016-07-20,0,1,0,0,A,A,0,No Deposit,Transient,105,1
0,41,2016-07-19,0,2,0,0,A,A,2,No Deposit,Transient,161.1,2
0,186,2016-07-18,1,2,0,0,A,A,0,No Deposit,Transient,105.3,1
0,64,2016-07-18,1,2,0,0,A,A,0,No Deposit,Transient,81.08,1
0,1,2016-07-20,0,1,0,0,A,A,0,No Deposit,Transient,93,0
0,91,2016-07-18,1,2,0,0,D,D,0,No Deposit,Transient,195,2
0,29,2016-07-16,2,3,0,0,A,A,0,No Deposit,Transient,131.72,2
0,38,2016-07-19,0,2,0,0,D,D,0,No Deposit,Transient,159.3,1
0,40,2016-07-19,0,2,0,0,D,D,0,No Deposit,Transient,134.1,2
0,1,2016-07-20,0,1,0,0,E,B,1,No Deposit,Transient,0,0
0,8,2016-07-19,0,2,0,0,A,A,0,No Deposit,Transient,126,1
0,1,2016-07-20,0,1,0,0,A,A,0,No Deposit,Transient,99,1
0,0,2016-07-18,1,2,0,0,A,A,0,No Deposit,Transient,129,0
0,155,2016-07-14,2,5,0,0,A,A,0,No Deposit,Transient,86.82,2
0,168,2016-07-18,1,2,0,0,D,D,0,No Deposit,Transient-Party,112.8,1
0,22,2016-07-20,0,1,0,0,A,A,0,No Deposit,Transient,126,0
0,28,2016-07-20,0,1,0,0,F,F,0,No Deposit,Transient,277,2
0,3,2016-07-21,0,1,0,0,A,D,0,No Deposit,Transient-Party,67,0
0,3,2016-07-21,0,1,0,0,A,D,0,No Deposit,Transient,85,0
0,99,2016-07-18,1,3,0,0,A,A,0,No Deposit,Transient,141.75,2
0,36,2016-07-20,0,2,0,0,D,D,0,No Deposit,Transient,159.3,2
0,67,2016-07-20,0,2,0,0,D,D,0,No Deposit,Transient,123.3,1
0,90,2016-07-19,0,3,0,0,A,A,0,No Deposit,Transient,124.5,2
0,140,2016-07-18,1,3,0,0,D,D,0,No Deposit,Transient-Party,114.33,0
0,178,2016-07-20,0,2,0,0,G,G,0,No Deposit,Transient,221,2
0,189,2016-07-17,2,3,0,0,D,D,0,No Deposit,Transient-Party,99.45,1
0,0,2016-07-20,0,2,0,0,F,F,0,No Deposit,Transient,206,0
0,72,2016-07-17,2,4,0,0,A,A,0,No Deposit,Transient,96.9,1
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,1,No Deposit,Transient-Party,90,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,106,2016-07-18,1,4,0,0,D,D,0,No Deposit,Transient,141.3,1
0,178,2016-07-20,0,3,0,0,A,A,0,No Deposit,Transient,102.3,1
0,292,2016-07-21,0,2,0,0,A,A,1,No Deposit,Transient-Party,90,0
0,156,2016-07-19,0,4,0,0,A,A,0,No Deposit,Transient,91.96,2
0,191,2016-07-16,2,5,0,0,A,A,0,No Deposit,Transient,99.95,1
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,14,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,105,0
0,292,2016-07-21,0,2,0,0,A,D,1,No Deposit,Transient-Party,90,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,115,2016-07-18,1,4,0,0,D,D,0,No Deposit,Transient,141.3,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,22,2016-07-21,0,2,0,0,F,F,0,No Deposit,Transient,240,1
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,0,No Deposit,Transient-Party,115,0
0,292,2016-07-21,0,2,0,0,A,A,2,No Deposit,Transient-Party,112,0
0,292,2016-07-21,0,2,0,0,A,C,1,No Deposit,Transient-Party,90,0
0,226,2016-07-22,0,2,0,0,A,D,0,No Deposit,Transient-Party,64.25,0
0,226,2016-07-22,0,2,0,0,A,D,0,No Deposit,Transient-Party,76.5,1
0,226,2016-07-22,0,2,0,0,A,D,0,No Deposit,Transient-Party,64.25,0
0,174,2016-07-21,0,3,0,0,D,D,0,No Deposit,Transient,115.8,2
0,226,2016-07-22,0,2,0,0,A,D,0,No Deposit,Transient-Party,64.25,0
0,83,2016-07-23,0,1,0,0,D,D,0,No Deposit,Transient,137.7,2
0,226,2016-07-22,0,2,0,0,A,A,0,No Deposit,Transient-Party,76.5,1
0,226,2016-07-22,0,2,0,0,A,A,0,No Deposit,Transient-Party,76.5,1
0,5,2016-07-23,0,1,0,0,F,F,2,No Deposit,Transient,231,2
0,100,2016-07-22,0,2,0,0,D,D,0,No Deposit,Transient,123.3,1
0,63,2016-07-23,0,1,0,0,A,A,0,No Deposit,Transient,105.3,1
0,0,2016-07-23,0,1,0,0,A,A,3,No Deposit,Transient,139,0
0,52,2016-07-23,0,1,0,0,D,E,0,No Deposit,Transient,168.3,1
0,0,2016-07-23,0,1,0,0,D,A,1,No Deposit,Transient-Party,68.85,2
0,122,2016-07-14,2,8,0,0,A,A,0,No Deposit,Transient,101.15,1
0,0,2016-07-22,0,2,0,0,E,E,2,No Deposit,Transient,0,2
0,14,2016-07-22,0,2,0,0,B,B,0,No Deposit,Contract,86.85,2
0,259,2016-07-22,0,2,0,0,B,B,0,No Deposit,Contract,95.85,2
